"Time","images_score_v2.lance / _indices / get","images_v6.lance / _indices / get","manual_image_appraisal_v1.lance / _indices / get","manual_skeet_appraisal_v1.lance / _indices / get","images_score_v2.lance / _indices / list","images_score_v2.lance / _transactions / list","images_score_v2.lance / _transactions / put","images_score_v2.lance / _versions / get_range","images_v6.lance / _versions / get_range","images_score_v2.lance / _versions / get","images_v6.lance / _versions / get","manual_image_appraisal_v1.lance / _versions / get","manual_skeet_appraisal_v1.lance / _versions / get","validate_v1.lance / _versions / get","images_score_v2.lance / _versions / head","images_score_v2.lance / _versions / list","images_v6.lance / _versions / list","manual_image_appraisal_v1.lance / _versions / list","manual_skeet_appraisal_v1.lance / _versions / list","validate_v1.lance / _versions / list","images_score_v2.lance / _versions / put","images_score_v2.lance / data / get","images_v6.lance / data / get","images_score_v2.lance / data / list","images_score_v2.lance / data / put","images_score_v2.lance / other / list","images_score_v2.lance /  / get_range","images_v6.lance /  / get_range","images_score_v2.lance /  / get","images_v6.lance /  / get","manual_image_appraisal_v1.lance /  / get","manual_skeet_appraisal_v1.lance /  / get","validate_v1.lance /  / get","images_score_v2.lance /  / head","images_score_v2.lance /  / list","images_v6.lance /  / list","manual_image_appraisal_v1.lance /  / list","manual_skeet_appraisal_v1.lance /  / list","validate_v1.lance /  / list","images_score_v2.lance /  / put"
1777535580000,45.33282963522627,5.333274074732502,0,0,0,0,0,1.3333185186831256,1.3333185186831256,1.3333185186831256,1.3333185186831256,0,0,0,0,6.666592593415627,6.666592593415627,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,5.333274074732502,5.333274074732502,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777535640000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,5.333303703868312,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777535700000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,5.333303703868312,5.333303703868312,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777535760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777535820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777535880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777535940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999955556049377,3.999955556049377,3.999955556049377,3.999955556049377,3.999955556049377,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536180000,45.332829635226275,5.333274074732503,0,0,0,0,0,1.3333185186831258,1.3333185186831258,1.3333185186831258,1.3333185186831258,0,0,0,0,6.666592593415629,6.666592593415629,3.999955556049377,3.999955556049377,3.999955556049377,0,3.999955556049377,5.333274074732503,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536240000,45.332829635226275,5.333274074732503,0,0,0,0,0,1.3333185186831258,1.3333185186831258,1.3333185186831258,1.3333185186831258,0,0,0,0,6.666592593415629,6.666592593415629,3.999955556049377,3.999955556049377,3.999955556049377,0,3.999955556049377,5.333274074732503,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536300000,45.33308148288065,5.333303703868312,0,0,0,0,0,1.333325925967078,1.333325925967078,1.333325925967078,1.333325925967078,0,0,0,0,6.6666296298353895,6.6666296298353895,3.999977777901234,3.999977777901234,3.999977777901234,0,3.999977777901234,5.333303703868312,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536540000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,2.6666666666666665,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536600000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,2.6666666666666665,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536660000,6.666666666666666,6.666666666666666,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,2.6666666666666665,28,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536780000,51.99971111271604,11.999933333703702,0,0,1.333325925967078,1.333325925967078,1.333325925967078,20681.218437675347,1.333325925967078,20681.218437675347,1.333325925967078,0,0,0,1.333325925967078,11.999933333703702,9.333281481769546,3.999977777901234,3.999977777901234,3.999977777901234,1.333325925967078,3.999977777901234,27.99984444530864,1.333325925967078,0,3.999977777901234,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536840000,51.99971111271604,11.999933333703702,0,0,1.333325925967078,1.333325925967078,2.666651851934156,20681.218437675347,1.333325925967078,20681.218437675347,1.333325925967078,0,0,0,1.333325925967078,18.666562963539093,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,3.999977777901234,27.99984444530864,1.333325925967078,1.333325925967078,3.999977777901234,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536900000,51.99971111271604,11.999933333703702,0,0,1.333325925967078,1.333325925967078,2.666651851934156,20681.218437675347,1.333325925967078,20681.218437675347,1.333325925967078,0,0,0,1.333325925967078,18.666562963539093,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,3.999977777901234,27.99984444530864,1.333325925967078,1.333325925967078,3.999977777901234,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777536960000,0,0,0,0,0,0,1.333325925967078,0,0,0,0,0,0,0,0,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,5.333303703868312,1.333325925967078,0,0,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537320000,0,0,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,6.666666666666666,46.666666666666664,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537380000,57.33333333333333,20,0,0,0,0,8,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0,0,0,33.33333333333333,17.333333333333332,6.666666666666666,6.666666666666666,6.666666666666666,8,12,122.66666666666666,0,2.6666666666666665,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537440000,57.33333333333333,20,0,0,0,0,8,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0,0,0,33.33333333333333,17.333333333333332,6.666666666666666,6.666666666666666,6.666666666666666,8,12,122.66666666666666,0,2.6666666666666665,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537500000,57.33333333333333,20,0,0,0,0,5.333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,21.333333333333332,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,76,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,3.999977777901234,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537680000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,6.6666296298353895,66.6662962983539,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537740000,5.333303703868312,5.333303703868312,0,0,0,0,2.666651851934156,0,1.333325925967078,0,1.333325925967078,0,0,0,0,15.999911111604936,10.666607407736624,5.333303703868312,5.333303703868312,5.333303703868312,2.666651851934156,6.6666296298353895,66.6662962983539,0,1.333325925967078,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537800000,5.333333333333333,5.333333333333333,0,0,0,0,2.6666666666666665,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,16,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,2.6666666666666665,6.666666666666666,66.66666666666666,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777537980000,45.33333333333333,5.333333333333333,0,0,0,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,5.333333333333333,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538040000,45.33333333333333,5.333333333333333,0,0,0,0,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,0,0,0,6.666666666666666,6.666666666666666,4,4,4,0,5.333333333333333,5.333333333333333,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538100000,57.33333333333333,18.666666666666664,0,0,0,0,4,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0,0,0,21.333333333333332,13.333333333333332,5.333333333333333,5.333333333333333,5.333333333333333,4,9.333333333333332,57.33333333333333,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538160000,12,13.333333333333332,0,0,0,0,4,0,1.3333333333333333,0,1.3333333333333333,0,0,0,0,18.666666666666664,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,4,4,52,0,1.3333333333333333,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538220000,11.999800003333279,13.333111114814756,0,0,0,0,3.9999333344444263,0,1.3333111114814755,0,1.3333111114814755,0,0,0,0,18.66635556074066,10.666488891851804,5.333244445925902,5.333244445925902,5.333244445925902,3.9999333344444263,3.9999333344444263,51.999133347777544,0,1.3333111114814755,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,3.9999555560493767,0,0,0,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1777538580000,45.332577790370166,5.333244445925902,0,0,0,0,0,1.3333111114814755,1.3333111114814755,1.3333111114814755,1.3333111114814755,0,0,0,0,6.666555557407378,6.666555557407378,3.9999333344444263,3.9999333344444263,3.9999333344444263,0,5.333244445925902,5.333244445925902,0,0,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
